INSTDATE,FIRSTROAD,SECONDROAD,QUADRANT,INT_TYPE,PEDBUTTONS,PED_TIMER,ACCESSIBLE_PEDESTRIAN_SIGNAL,latitude,longitude,Point,Count,MISTNO,UNITID
1983-01-01,BEDDINGTON BOULEVARD,BERWICK DRIVE,NW,Overhead Flasher,Yes,No,No,51.13170469673929,-114.08663052140545,POINT (-114.08663052140545 51.13170469673929),1,B2500,1109000979
1978-01-01,SACRAMENTO DR/SOUTHAMPTON DR,ELBOW DRIVE,SW,Traffic signal,Yes,Yes,Yes,50.95309179630865,-114.08449873879513,POINT (-114.08449873879513 50.95309179630865),1,0715,1109001002
2020-01-24,ELBOW DRIVE,CANATA CLOSE,SW,Overhead Flasher,Yes,No,No,50.94433860744169,-114.0857260069204,POINT (-114.0857260069204 50.94433860744169),1,B0005,1110203120
2005-05-09, 61 AVENUE, 84 STREET,SE,Traffic signal,No,No,No,50.99789273246974,-113.91184395177538,POINT (-113.91184395177538 50.99789273246974),1,0828,1109001535
1987-01-01, 23 AVENUE,  2 STREET,SW,Overhead Flasher,Yes,No,No,51.03240452565227,-114.06888982395205,POINT (-114.06888982395205 51.03240452565227),1,B2625,1109001212
2010-05-17,McKENZIE TOWNE LINK, 52 STREET,SE,Traffic signal T intersection,Yes,Yes,No,50.914734572884264,-113.95553972529274,POINT (-113.95553972529274 50.914734572884264),1,1052,1109407780
2019-06-20, 25 AVENUE,  1 STREET,SW,Pedestrian RRFB,Yes,No,No,51.03043665404414,-114.06656902140301,POINT (-114.06656902140301 51.03043665404414),1,B0027,1110203142
2011-05-13, 42 AVENUE, 39 AVENUE,SE,Traffic signal T intersection,Yes,Yes,Yes,51.0159318840752,-114.05756696987663,POINT (-114.05756696987663 51.0159318840752),1,1008,1109001609
2001-10-03,SHAWNEE GATE,SHAWNEE HILL,SW,Overhead Flasher,Yes,No,No,50.922614062060354,-114.07503267168453,POINT (-114.07503267168453 50.922614062060354),1,B2713,1109001102
1999-09-22,PEACEKEEPERS WAY/RICHARD WAY,RICHARD ROAD,SW,Traffic signal,Yes,No,No,51.00582102774667,-114.1294066541209,POINT (-114.1294066541209 51.00582102774667),1,0644,1109000742
2014-12-17,EVERRIDGE DRIVE,EVERMEADOW AVENUE,SW,Overhead Flasher,Yes,No,No,50.91397178379039,-114.12351252036122,POINT (-114.12351252036122 50.91397178379039),1,B2785,1109780701
1952-01-01, 16 AVENUE,  4 STREET,NW,Traffic signal,Yes,Yes,Yes,51.0669011448143,-114.07151568698251,POINT (-114.07151568698251 51.0669011448143),1,0200,1109001164
1970-05-01,TRAFFORD DRIVE,  4 STREET,NW,Overhead Flasher,Yes,No,No,51.098662366020434,-114.07149888225176,POINT (-114.07149888225176 51.098662366020434),1,B2536,1109001172
2017-04-12,BRIDLERIDGE WAY,BRIDLEWOOD ROAD,SW,Pedestrian RRFB,Yes,No,No,50.90206851422898,-114.10919943838165,POINT (-114.10919943838165 50.90206851422898),1,B2865,1110038973
1982-01-01, 13 AVENUE, 29 STREET,NW,Traffic signal T intersection,Yes,No,No,51.064596907002475,-114.13078656945459,POINT (-114.13078656945459 51.064596907002475),1,0214,1109000736
1966-01-01, 12 AVENUE,  5 STREET,SW,Traffic signal,Yes,Yes,Yes,51.04172933960877,-114.07415047010058,POINT (-114.07415047010058 51.04172933960877),1,0414,1109001113
2021-12-17, 10 AVENUE,EDMONTON TRAIL,NE,Traffic signal,Yes,Yes,Yes,51.061518780596224,-114.05542031334717,POINT (-114.05542031334717 51.061518780596224),1,1249,1110309605
2022-07-25,MCKENZIE LAKE BOULEVARD,MCKENZIE LAKE GA/MOUNTAIN PARK CI,SE,Pedestrian RRFB,Yes,No,No,50.91149069045632,-113.98656351674055,POINT (-113.98656351674055 50.91149069045632),1,B0063,1110336214
2018-01-23,130 AVENUE,DEERFOOT TRAIL,SE,Pedestrian RRFB,Yes,No,No,50.93213350150048,-113.9726100125754,POINT (-113.9726100125754 50.93213350150048),1,B2915,1110068088
1981-01-01, 33 AVENUE, 29 STREET,SW,Traffic signal,Yes,No,No,51.02524138135207,-114.12955302703992,POINT (-114.12955302703992 51.02524138135207),1,0544,1109000738
2002-08-29,130 AVENUE,DOUGLASDALE BOULEVARD,SE,Traffic signal,Yes,No,No,50.9319503521281,-113.9836334925539,POINT (-113.9836334925539 50.9319503521281),1,0845,1109001679
2010-03-08,106 AVENUE / DUFFERIN PLACE, 52 STREET ,SE,Traffic signal,Yes,No,No,50.9578039201405,-113.95844689517405,POINT (-113.95844689517405 50.9578039201405),1,1066,1109541496
1989-06-02,BONAVENTURE DRIVE,WILLOW PARK DRIVE,SE,Traffic signal,Yes,No,No,50.95786665124139,-114.0689353747021,POINT (-114.0689353747021 50.95786665124139),1,0710,1109001206
2000-08-28,SHAWINIGAN DRIVE,SHAWBROOKE CLOSE,SW,Overhead Flasher,Yes,No,No,50.907406291962545,-114.08806011106238,POINT (-114.08806011106238 50.907406291962545),1,B2693,1109000974
1995-08-22, 54 AVENUE, 52 STREET,SE,Traffic signal,Yes,No,No,51.00374775621759,-113.95849221597824,POINT (-113.95849221597824 51.00374775621759),1,0626,1109001761
1998-11-17,MacEWAN DRIVE, 14 STREET,NW,Traffic signal T intersection,Yes,No,No,51.134836982714404,-114.10721884644445,POINT (-114.10721884644445 51.134836982714404),1,0940,1109000815
2018-04-17, 16 AVENUE/HOSPITAL DRIVE,WEST CAMPUS BOULEVARD,NW,Traffic signal,Yes,Yes,Yes,51.06553267790779,-114.1381019742361,POINT (-114.1381019742361 51.06553267790779),1,0895,1109001631
2020-06-15,MAHOGANY BOULEVARD,MAHOGANY VIEW,SE,Overhead Flasher,Yes,No,No,50.9008618096161,-113.9366093248216,POINT (-113.9366093248216 50.9008618096161),1,B0036,1110262496
2019-12-17,BOW TRAIL, 77 STREET,SW,1/2 signal,Yes,Yes,No,51.052495175445564,-114.19876083637389,POINT (-114.19876083637389 51.052495175445564),1,1172,1110061936
1973-01-01, 58 AVENUE,ELBOW DRIVE,SW,Traffic signal T intersection,Yes,Yes,No,51.001477601976745,-114.08164015814417,POINT (-114.08164015814417 51.001477601976745),1,0600,1109001033
1954-01-01,  7 AVENUE,  1 STREET,SE,Traffic signal,No,Yes,Yes,51.04643475145068,-114.06048542404912,POINT (-114.06048542404912 51.04643475145068),1,0342,1109001324
1981-01-01, 17 AVENUE, 45 STREET,SW,Traffic signal,Yes,Yes,No,51.03780533731224,-114.152822646131,POINT (-114.152822646131 51.03780533731224),1,0441,1109000663
2022-11-06,SHAGANAPPI TRAIL,STONEY TRAIL,NW,Traffic signal T intersection,,No,No,51.15066466184245,-114.13949836780152,POINT (-114.13949836780152 51.15066466184245),1,1273,1110403676
2009-03-31, 90 AVENUE, 48 STREET,SE,Traffic signal,Yes,No,No,50.97228325027582,-113.96417611271838,POINT (-113.96417611271838 50.97228325027582),1,0523,1109001758
2017-11-05,SADDLEHORN DRIVE/SADDLEMONT WAY,SADDLEMONT BOULEVARD,NE,Pedestrian RRFB,Yes,No,No,51.128677285263564,-113.94122658802074,POINT (-113.94122658802074 51.128677285263564),1,B2807,1109993205
1977-01-01, 32 AVENUE,  9 STREET,NE,Traffic signal,Yes,No,No,51.08147928540319,-114.04149584604296,POINT (-114.04149584604296 51.08147928540319),1,0135,1109000901
2013-04-16,HARVEST HILLS BOULEVARD,HARVEST OAK DRIVE,NE,Pedestrian RRFB,Yes,No,No,51.151741934100386,-114.0646609625809,POINT (-114.0646609625809 51.151741934100386),1,B2779,1109722239
2022-12-21,19489,SETON CRESCENT,SE,Traffic signal,Yes,Yes,Yes,50.87938237116605,-113.95890830723657,POINT (-113.95890830723657 50.87938237116605),1,1199,1110185511
2015-11-17,10940,BONAVENTURE DRIVE,SE,Overhead Flasher,Yes,No,No,50.9541844696865,-114.0658317522788,POINT (-114.0658317522788 50.9541844696865),1,B2811,1109937340
1983-01-01,BARLOW TRAIL,MEMORIAL DRIVE WB RAMP,SE,Traffic signal T intersection,No,No,No,51.045730348226954,-114.0017525774363,POINT (-114.0017525774363 51.045730348226954),1,0273,1109001494
1969-01-01, 26 AVENUE, 11 STREET,SE,Traffic signal T intersection,Yes,No,No,51.03059080270921,-114.03676696403726,POINT (-114.03676696403726 51.03059080270921),1,0514,1109000915
2019-12-17,EVERSTONE DRIVE,FISH CREEK BOULEVARD,SW,Overhead Flasher,Yes,No,No,50.9176265889361,-114.10568888564428,POINT (-114.10568888564428 50.9176265889361),1,B0001,1110203109
1990-03-09, 17 AVENUE,  9 STREET,SW,Traffic signal,No,Yes,No,51.037820944879314,-114.08425351410983,POINT (-114.08425351410983 51.037820944879314),1,0437,1109001006
1989-08-21, 90 AVENUE,BONAVENTURE DRIVE,SE,Traffic signal,Yes,No,No,50.97225055356664,-114.06871461241857,POINT (-114.06871461241857 50.97225055356664),1,0678,1109001215
1968-01-01, 17 AVENUE,  7 STREET,SW,Traffic signal,No,Yes,No,51.03781537848388,-114.07936283624669,POINT (-114.07936283624669 51.03781537848388),1,0451,1109001056
1970-01-01,  7 AVENUE,  9 STREET,SW,Traffic signal,No,Yes,Yes,51.04709881410849,-114.08361432195763,POINT (-114.08361432195763 51.04709881410849),1,0332,1109001013
2008-04-09,MARLBOROUGH DRIVE, 52 STREET,NE,Traffic signal T intersection,Yes,Yes,Yes,51.06003053718057,-113.95834524728771,POINT (-113.95834524728771 51.06003053718057),1,0978,1109001779
1982-09-01,CANYON MEADOWS DRIVE,QUEEN CHARLOTTE DR/DEERVIEW DR,SE,Overhead Flasher,Yes,No,No,50.931760106052344,-114.02304620558776,POINT (-114.02304620558776 50.931760106052344),1,B2678,1109001445
2016-08-10,OAKFIELD DRIVE,OAKWOOD DRIVE,SW,Pedestrian RRFB,Yes,No,No,50.966280723540834,-114.13257765164185,POINT (-114.13257765164185 50.966280723540834),1,B2823,1110001157
1959-01-01, 47 AVENUE,ELBOW DRIVE,SW,Traffic signal,Yes,Yes,No,51.01138413578285,-114.08129852447186,POINT (-114.08129852447186 51.01138413578285),1,0580,1109001046
2003-01-23,HERITAGE DRIVE,HERITAGE GATE/HERITAGE MDWS WY,SE,Traffic signal,Yes,No,No,50.987166430423905,-114.04410167939814,POINT (-114.04410167939814 50.987166430423905),1,0672,1109000885
1978-08-01, 40 AVENUE,VARSCLIFF ROAD/52 STREET ,NW,Overhead Flasher,Yes,No,No,51.08827037497204,-114.16188160632304,POINT (-114.16188160632304 51.08827037497204),1,B2524,1109000639
2021-06-01, 40 AVENUE,MARKET MALL ENTRANCE,NW,1/2 signal,Yes,Yes,Yes,51.088244097449724,-114.15594069253753,POINT (-114.15594069253753 51.088244097449724),1,0512,1110228023
2023-01-09,PANATELLA BOULEVARD,PANATELLA HILL,NW,Pedestrian RRFB,,No,No,51.168710236891805,-114.0885305899365,POINT (-114.0885305899365 51.168710236891805),1,B0065,1110342729
1992-11-16,SUN VALLEY BOULEVARD,MIDPARK BLVD/SUNPARK DR,SE,Traffic signal,Yes,Yes,Yes,50.90658650680069,-114.0552384042323,POINT (-114.0552384042323 50.90658650680069),1,0761,1109001374
2015-05-15,  4 AVENUE,  5 AVENUE,SW,1/2 signal,Yes,Yes,No,51.04914588448218,-114.08744948579928,POINT (-114.08744948579928 51.04914588448218),1,1140,1109935810
1987-07-31,RIVERFRONT AVENUE,  4 AVENUE/RECONCILIATION BRIDGE,SE,Traffic signal,No,Yes,No,51.04933630249107,-114.05285174126976,POINT (-114.05285174126976 51.04933630249107),1,0287,1109001394
2005-02-09,COUNTRY HILLS BOULEVARD,COVENTRY HILLS BOULEVARD,NE,Traffic signal T intersection,Yes,No,No,51.15421061143442,-114.05247454615964,POINT (-114.05247454615964 51.15421061143442),1,0931,1109001399
1987-08-01,RUNDLEHORN DRIVE,RUNDLEWOOD DRIVE,NE,Overhead Flasher,Yes,No,No,51.070641936930016,-113.96992181639904,POINT (-113.96992181639904 51.070641936930016),1,B2569,1109001744
2016-08-05,FALSHIRE DRIVE,FALTON RISE,NE,Pedestrian RRFB,Yes,No,No,51.10606518256732,-113.94218735135625,POINT (-113.94218735135625 51.10606518256732),1,B2829,1110001163
2008-08-15,NEW BRIGHTON DR/PRESTWICK GT, 52 STREET,SE,Traffic signal,Yes,No,No,50.9254544512806,-113.95814903132275,POINT (-113.95814903132275 50.9254544512806),1,1000,1109242675
1980-01-01,  5 AVENUE, 36 STREET,NE,Traffic signal,Yes,Yes,Wai,51.05702498182318,-113.9817558291709,POINT (-113.9817558291709 51.05702498182318),1,0239,1109001685
2015-10-08,104 AVENUE, 36 STREET,NE,Traffic signal T intersection,Yes,No,No,51.14700015067352,-113.98164702143052,POINT (-113.98164702143052 51.14700015067352),1,1111,1109730484
2018-09-17,COUNTRY HILLS BOULEVARD,SKYVIEW CIRCLE,NE,Traffic signal,Yes,Yes,Yes,51.15429980737106,-113.95247336195618,POINT (-113.95247336195618 51.15429980737106),1,0813,1109001614
2017-06-19,MUNRO DRIVE, 19 STREET,NE,Pedestrian RRFB,Yes,No,No,51.0562637249862,-114.01106389682158,POINT (-114.01106389682158 51.0562637249862),1,B2871,1110038982
2005-10-07,JAMES McKEVITT ROAD,SHAWNESSY BOULEVARD,SW,Traffic signal,Yes,No,No,50.91402735707819,-114.100042255557,POINT (-114.100042255557 50.91402735707819),1,0820,1109000843
1980-10-01, 64 AVENUE,HUNTS CRESCENT,NW,Overhead Flasher,Yes,No,No,51.111572900916094,-114.07567496303817,POINT (-114.07567496303817 51.111572900916094),1,B2514,1109001128
2022-05-10,CORNER MEADOWS GA/CORNERBROOK GA,COUNTRY HILLS BOULEVARD,NE,Traffic signal,Yes,Yes,Yes,51.15431126895281,-113.93364828377631,POINT (-113.93364828377631 51.15431126895281),1,1218,1110175408
2020-04-29,AUBURN MEADOWS DRIVE/MAHOGANY ROAD, 52 STREET,SE,Traffic signal,Yes,Yes,Yes,50.893897849727104,-113.94265657374395,POINT (-113.94265657374395 50.893897849727104),1,1190,1109987818
1990-08-23,LAKE BONAVISTA DRIVE,BONAVENTURE DRIVE,SE,Traffic signal,Yes,No,No,50.94147089212652,-114.06246787229794,POINT (-114.06246787229794 50.94147089212652),1,0728,1109001290
2000-06-26, 37 AVENUE, 32 STREET,NE,Traffic signal,Yes,No,No,51.08666116662101,-113.98867381808753,POINT (-113.98867381808753 51.08666116662101),1,0781,1109001666
1958-01-01,  8 AVENUE,  6 STREET,SW,Traffic signal,No,Yes,No,51.045908176513436,-114.0763105511276,POINT (-114.0763105511276 51.045908176513436),1,0348,1109001094
1980-09-01,MADIGAN DRIVE,MADEIRA DRIVE,NE,Overhead Flasher,Yes,No,No,51.06327090945382,-113.94630156281877,POINT (-113.94630156281877 51.06327090945382),1,B2582,1109001817
1956-01-01,  5 AVENUE,MACLEOD TRAIL,SE,Traffic signal,Yes,Yes,Yes,51.048247085601524,-114.05790252902636,POINT (-114.05790252902636 51.048247085601524),1,0314,1109001353
2023-02-28,MILLRISE DRIVE,SHAWNESSY BOULEVARD,SW,Pedestrian RRFB,Yes,No,No,50.914010087456916,-114.09252625075673,POINT (-114.09252625075673 50.914010087456916),1,B0082,1110383547
1980-01-01, 32 AVENUE,BARLOW TRAIL,NE,Traffic signal,Yes,No,No,51.081506662124546,-114.00172940108608,POINT (-114.00172940108608 51.081506662124546),1,0141,1109001500
2024-04-02,MIDLAKE BOULEVARD,6 STREET,SE,Pedestrian RRFB,Yes,No,No,50.91191569305058,-114.04782189122909,POINT (-114.04782189122909 50.91191569305058),1,B0109,1110433850
1952-01-01,KENSINGTON ROAD, 10 STREET,NW,Traffic signal T intersection,No,Yes,No,51.05249943339818,-114.0858780880066,POINT (-114.0858780880066 51.05249943339818),1,0247,1109000988
2001-06-20, 23 AVENUE, 14 STREET,SW,Overhead Flasher,Yes,No,No,51.03322816671915,-114.09470989707475,POINT (-114.09470989707475 51.03322816671915),1,B2710,1109000933
1982-01-01,CANYON MEADOWS DRIVE,ELBOW DRIVE,SW,Traffic signal,Yes,No,No,50.93948949392249,-114.0853277880773,POINT (-114.0853277880773 50.93948949392249),1,0739,1109000991
1971-01-01, 16 AVENUE WB,DEERFOOT TRAIL NB RAMP,NE,Traffic signal,No,No,No,51.067416768422994,-114.02586310883058,POINT (-114.02586310883058 51.067416768422994),1,0206,1109001438
2022-07-21,SUNRIDGE WAY, 34 STREET,NE,Traffic signal,Yes,Yes,Yes,51.06869145575719,-113.98607894219448,POINT (-113.98607894219448 51.06869145575719),1,1243,1110008324
1979-01-01,BOW BOTTOM TRAIL,CANYON MEADOWS DRIVE,SE,Traffic signal,Yes,No,No,50.93114658173773,-114.03236384459156,POINT (-114.03236384459156 50.93114658173773),1,0745,1109001418
2021-02-26, 58 AVENUE,  2 STREET,SW,Overhead Flasher,Yes,No,No,51.00137292568468,-114.06860596976877,POINT (-114.06860596976877 51.00137292568468),1,B0007,1110203122
2018-08-21, 17 AVENUE, 47 STREET,SE,Traffic signal,Yes,Yes,Yes,51.03775452615472,-113.96567592527136,POINT (-113.96567592527136 51.03775452615472),1,1168,1110009380
1998-07-31, 43 AVENUE, 68 STREET,NE,Traffic signal,Yes,Yes,Yes,51.09166361699164,-113.93506276846236,POINT (-113.93506276846236 51.09166361699164),1,0092,1109001523
2006-09-27,OKI DRIVE/PHYSICAL PLANT ROAD,McLAURIN STREET,NW,Traffic signal,Yes,No,No,51.0751579877508,-114.14549671545257,POINT (-114.14549671545257 51.0751579877508),1,0967,1109000680
2015-12-02,  108,QUARRY PARK ROAD,SE,Pedestrian RRFB,Yes,No,No,50.961154146008525,-114.00723175102804,POINT (-114.00723175102804 50.961154146008525),1,B2782,1109718762
2022-07-06, 20 AVENUE,  4 STREET,SW,Traffic signal,No,Yes,Yes,51.03524089611106,-114.07150953031821,POINT (-114.07150953031821 51.03524089611106),1,1210,1110262492
1968-01-01, 38 AVENUE,ELBOW DRIVE,SW,Traffic signal,Yes,Yes,No,51.02010657974118,-114.07783602744227,POINT (-114.07783602744227 51.02010657974118),1,0555,1109001072
2017-08-03,COUNTRY HILLS BOULEVARD,ROCKY RIDGE RECREATIONAL FACILITY,NW,Traffic signal T intersection,Yes,Yes,Yes,51.154146895929664,-114.2289560479642,POINT (-114.2289560479642 51.154146895929664),1,1133,1109801601
2024-01-08,SAGE BLUFF GATE/SAGE HILL WAY,SAGE HILL DRIVE,NW,Pedestrian RRFB,Yes,No,No,51.17889933196131,-114.14116638962241,POINT (-114.14116638962241 51.17889933196131),1,B0105,1110433843
2009-08-20, 17 AVENUE,ASPEN SUMMIT DRIVE,SW,Traffic signal T intersection,Yes,No,No,51.037956879156965,-114.20356712201422,POINT (-114.20356712201422 51.037956879156965),1,0553,1109001605
2011-04-26,  2 AVENUE,  4 STREET,SW,Traffic signal,No,Yes,No,51.051466853666646,-114.0715274193786,POINT (-114.0715274193786 51.051466853666646),1,0561,1109001157
1948-01-01,  4 AVENUE,  4 STREET,SW,Traffic signal,No,Yes,No,51.04957846969201,-114.07150314180495,POINT (-114.07150314180495 51.04957846969201),1,0295,1109001150
2011-07-25,DOUGLAS GLEN BOULEVARD, 18 STREET,SE,Traffic signal T intersection,Yes,Yes,No,50.95717350505486,-114.00742513431115,POINT (-114.00742513431115 50.95717350505486),1,1081,1109641387
2012-11-26,RICHARDSON WAY,RICHARDSON LINK,SW,Traffic signal,Yes,Yes,Yes,51.01501196711319,-114.13419270815189,POINT (-114.13419270815189 51.01501196711319),1,1099,1109712163
1982-01-01, 33 AVENUE,CROWCHILD TRAIL SB RAMP,SW,Traffic signal,Yes,Yes,No,51.023994498980805,-114.11848902607872,POINT (-114.11848902607872 51.023994498980805),1,0545,1109000767
1981-01-01, 64 AVENUE, 14 STREET,NW,Traffic signal,Yes,Yes,No,51.109179641706106,-114.0834661774753,POINT (-114.0834661774753 51.109179641706106),1,0020,1109001029
1968-11-01, 66 AVENUE,LEGARE DRIVE,SW,Overhead Flasher,Yes,No,No,50.99453643341641,-114.12662289967496,POINT (-114.12662289967496 50.99453643341641),1,B2641,1109000753
2003-11-26,DALHOUSIE STN PARK'n'RIDE,CROWCHILD TRAIL RAMP,NW,Traffic signal,Yes,Yes,No,51.104588616456006,-114.16042501723344,POINT (-114.16042501723344 51.104588616456006),1,0808,1109000642
2014-04-14,  8 AVENUE, 85 STREET,SW,Traffic signal,Yes,No,Yes,51.06326681327862,-114.21098277218317,POINT (-114.21098277218317 51.06326681327862),1,1126,1109001859
2023-04-05,EDMONTON TRAIL,MEREDITH ROAD,NE,Traffic signal,,Yes,Yes,51.05190688679565,-114.05027924184613,POINT (-114.05027924184613 51.05190688679565),1,1268,1110368344
2003-06-20, 50 AVENUE,  1A STREET,SE,Traffic signal T intersection,Yes,No,No,51.008717343424074,-114.0613729457437,POINT (-114.0613729457437 51.008717343424074),1,0583,1109001310
1965-01-01, 26 AVENUE, 37 STREET,SW,Traffic signal,Yes,Yes,Yes,51.03005139162131,-114.1411516626274,POINT (-114.1411516626274 51.03005139162131),1,0505,1109000698
1967-01-01, 24 AVENUE, 19 STREET,NW,Traffic signal,Yes,No,No,51.074280187355896,-114.10629801217183,POINT (-114.10629801217183 51.074280187355896),1,0167,1109000825
1990-08-30, 40 AVENUE, 36 STREET,NW,Traffic signal T intersection,Yes,No,No,51.08727515043456,-114.13886890337633,POINT (-114.13886890337633 51.08727515043456),1,0117,1109000713
1970-01-01, 32 AVENUE,CENTRE STREET,N,Traffic signal,Yes,Yes,Yes,51.0815032340127,-114.06249519126402,POINT (-114.06249519126402 51.0815032340127),1,0131,1109001301
2012-12-21,112 AVENUE, 69 STREET,NW,Traffic signal,Yes,Yes,No,51.15418806610292,-114.18770287238814,POINT (-114.18770287238814 51.15418806610292),1,0919,1109000827
2022-09-28, 16 AVENUE,BOWNESS ROAD,NW,1/4 signal,No,No,No,51.06601392820034,-114.15076359756821,POINT (-114.15076359756821 51.06601392820034),1,1156,1110156134
2017-10-19,ZOO ROAD,ZOO ENTRANCE,NE,Overhead Flasher,Yes,No,No,51.04586697148939,-114.03534435026187,POINT (-114.03534435026187 51.04586697148939),1,B2610,1110080035
1994-10-27, 52 STREET,MARYVALE DRIVE ,NE,Overhead Flasher,Yes,No,No,51.0569017374027,-113.95729249153862,POINT (-113.95729249153862 51.0569017374027),1,B2595,1109001794
1970-01-01, 26 AVENUE, 33 STREET,SW,Traffic signal,Yes,Yes,Yes,51.030068540836076,-114.13550450887772,POINT (-114.13550450887772 51.030068540836076),1,0506,1109000719
2024-09-17,ACADIA DRIVE,ANCOURT ROAD,SE,Pedestrian RRFB,Yes,No,No,50.97217063473235,-114.05331366301147,POINT (-114.05331366301147 50.97217063473235),1,B0121,1110433912
2014-08-01,114 AVENUE, 42 STREET,SE,Traffic signal,Yes,No,No,50.95047861575019,-113.97505341769475,POINT (-113.97505341769475 50.95047861575019),1,1119,1109001824
2017-01-04, 12 AVENUE/ABBOTSFORD DRIVE , 68 STREET,NE,Pedestrian RRFB,Yes,No,No,51.06283839462169,-113.93513827262858,POINT (-113.93513827262858 51.06283839462169),1,B2842,1110001182
2017-12-07,  8 AVENUE, 40 STREET,SE,Pedestrian RRFB,Yes,No,No,51.045152371153215,-113.97580425025788,POINT (-113.97580425025788 51.045152371153215),1,B2889,1110058807
2021-06-08,ARBOUR LAKE RISE,ARBOUR LAKE ROAD,NW,Pedestrian RRFB,Yes,,No,51.128490541559756,-114.21380020320842,POINT (-114.21380020320842 51.128490541559756),1,B0048,1110293081
2016-11-09,MEMORIAL DRIVE,  9 STREET,NW,Traffic signal T intersection,Yes,Yes,Yes,51.05366075808131,-114.08121702753552,POINT (-114.08121702753552 51.05366075808131),1,0188,1109984189
2002-10-29,BRISEBOIS DRIVE,BRENTWOOD RD/CROWCHILD TR RAMP,NW,Traffic signal,Yes,No,Yes,51.08957413963112,-114.13352751644693,POINT (-114.13352751644693 51.08957413963112),1,0099,1109000729
2008-02-04, 12 AVENUE,  3 STREET,SE,Traffic signal,No,Yes,No,51.04123124293448,-114.0559269318109,POINT (-114.0559269318109 51.04123124293448),1,0614,1109001367
2023-11-07, 17 AVENUE,93 STREET/CORTINA DRIVE,SW,Traffic signal,Yes,Yes,Yes,51.03788382052016,-114.22270580321074,POINT (-114.22270580321074 51.03788382052016),1,1269,1110398328
1966-08-01,BOWNESS ROAD, 73 STREET,NW,Overhead Flasher,Yes,No,No,51.088964674059966,-114.1933802276532,POINT (-114.1933802276532 51.088964674059966),1,B2505,1109000578
1959-01-01,HERITAGE DRIVE,MACLEOD TRAIL,S,Traffic signal,Yes,No,No,50.97956656742027,-114.07157354186339,POINT (-114.07157354186339 50.97956656742027),1,0663,1109001143
1957-01-01,  8 AVENUE,EDMONTON TRAIL,NE,Traffic signal,Yes,No,No,51.0597376528504,-114.05435055088387,POINT (-114.05435055088387 51.0597376528504),1,0225,1109001380
2013-07-29, 16 AVENUE, 52 STREET,NE,Traffic signal T intersection,No,No,No,51.06816605850644,-113.95837440397439,POINT (-113.95837440397439 51.06816605850644),1,0946,1109243203
1980-01-01, 16 AVENUE, 14 STREET,NW,Traffic signal,Yes,Yes,No,51.066920521026006,-114.09544195282372,POINT (-114.09544195282372 51.066920521026006),1,0195,1109000951
2010-10-25,FALCONRIDGE BOULEVARD,TARACOVE ESTATE DRIVE,NE,Traffic signal,Yes,Yes,Yes,51.11885549330787,-113.94672257682109,POINT (-113.94672257682109 51.11885549330787),1,1067,1109526490
2017-09-13,BOWNESS ROAD, 66 STREET,NW,Pedestrian RRFB,Yes,No,No,51.088325043731516,-114.18590398758147,POINT (-114.18590398758147 51.088325043731516),1,B2895,1110058815
1992-06-01,RIVERGLEN DR/RIVERBEND GT, 18 STREET,SE,Traffic signal,Yes,Yes,Yes,50.97569483398299,-114.01573461660782,POINT (-114.01573461660782 50.97569483398299),1,0657,1109001460
1986-08-01, 16 AVENUE, 46 STREET,NW,Overhead Flasher,Yes,No,No,51.07147645457878,-114.16273621755053,POINT (-114.16273621755053 51.07147645457878),1,B2550,1109000636
2015-11-06, 6103,130 AVENUE,SE,Traffic signal T intersection,No,Yes,Yes,50.92867544506524,-113.94369628563936,POINT (-113.94369628563936 50.92867544506524),1,1146,1109793268
1953-01-01, 17 AVENUE,RICHMOND ROAD,SW,Traffic signal T intersection,Yes,Yes,Yes,51.03781825080643,-114.11129220323839,POINT (-114.11129220323839 51.03781825080643),1,0447,1109000800
2013-10-07,PEIGAN TRAIL, 84 STREET,SE,Traffic signal,No,No,No,51.015894717220746,-113.91198707433725,POINT (-113.91198707433725 51.015894717220746),1,0871,1109000794
1989-01-09,CANYON MEADOWS DRIVE,QUEENSLAND DR/DEER RIDGE DR,SE,Traffic signal,Yes,No,No,50.93201291072678,-114.01745547421253,POINT (-114.01745547421253 50.93201291072678),1,0748,1109001454
2015-06-18,  8 AVENUE, 11 STREET,SW,Traffic signal T intersection,No,Yes,Yes,51.04625834403366,-114.08865276101224,POINT (-114.08865276101224 51.04625834403366),1,1139,1109807552
2008-08-21, 17 AVENUE,100 STREET,SE,Traffic signal,No,No,No,51.0378152390449,-113.88865379274377,POINT (-113.88865379274377 51.0378152390449),1,1019,1109244299
1987-06-18,PEIGAN TRAIL, 52 STREET,SE,Traffic signal,Yes,Yes,No,51.01479275392646,-113.95835788610349,POINT (-113.95835788610349 51.01479275392646),1,0579,1109001783
2000-06-19,CITADEL GATE/NOSE HILL DRIVE,COUNTRY HILLS BOULEVARD,NW,Traffic signal,Yes,No,Yes,51.14112691691031,-114.18192994010985,POINT (-114.18192994010985 51.14112691691031),1,0921,1109000595
2021-01-06, 17 AVENUE,ASPEN STONE BV/ST MORITZ DR,SW,Traffic signal,Yes,Yes,Yes,51.03784626549352,-114.21675870339186,POINT (-114.21675870339186 51.03784626549352),1,1192,1110175638
